feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
3.2722739182268996,-0.05441470818513838,0.4445024127533671,2.396355289897023,1.7494291878488468,1.9280451442725424,0.11149895467792037,-2.6285637184567276,2.3387388388478496,0.27425293855545196,0
-2.22098224618618,-1.2013324158942948,-0.31540193116141024,-0.7147628330392152,-1.4070488704449966,-1.9708781284691517,-0.9332842972957959,3.7944206277566854,2.5027388607835372,-0.8829677872597006,1
0.04221398571509263,0.8044022895269666,-0.9310240699323897,-3.212144548004834,0.37381161782335814,0.7174128227525154,-1.7482582206517847,-0.2226211650656843,1.5336145020333642,0.7978311945292873,1
2.8463346935276412,5.484803632639466,-1.7955787525759233,-2.6923968559533598,-1.5421705745363914,-0.9477721938251418,0.7652678272053501,2.0293264802189723,0.6660862495969229,-1.0485246895681897,1
-2.561594030236093,-2.7756283787195004,0.4477527936996146,2.049418636846662,-0.6336631207691727,1.8817953595031711,-1.5877629095275458,-2.0669846963195626,0.5204236342772455,0.5632765545764779,0
3.7683073092147006,0.6189138563953103,4.395997874306219,-1.0853476865457248,2.1488399982050117,-1.8034807796842842,-1.0870851677174556,-1.9091017806268187,-0.0365535952261844,-0.670002678768328,0
1.1841670277267664,2.688216893909873,-0.07688462322919354,-2.0133483761022877,-1.5508188843580173,-0.18410333637488185,-0.6502292563839744,0.7887615043728611,0.9606106821495065,-0.9009619756883769,1
4.552823714850848,0.3791279891960704,2.643101623881932,-0.5332180435162046,2.373926472725703,-0.18691572932022904,-0.18125535283822547,-1.1760643853073536,2.073189257460175,2.6047122909793567,0
-0.873578684270766,-1.644311914198699,0.22987489521308557,1.553544896254318,0.22522376143398726,1.5371619066520072,-1.3641837230263665,-2.062416406709335,1.1485328248361617,0.6915333826492797,0
-4.645109260498813,0.14569246132377,-1.8025792959025981,0.18394120089127552,-4.140378676092963,-4.038270032575383,-1.1943330197771704,6.382392287558282,2.6164907325042157,1.14102027623928,1
1.039295880031419,-1.5549969559478785,-1.7902085735353808,2.1262021724003546,1.933549698921629,3.532971666921521,0.20207882337390282,-2.5508123755266805,2.2859959228176914,0.6471290901423451,0
1.151828997658674,-0.492773489960732,2.4260240828989805,1.2416668691738297,0.6112309618251652,-0.8350615358054834,-1.3769387603842365,-1.4324503362185859,1.1260044012084673,-1.3541176815576206,0
-0.589299661702522,-0.09291180940211019,-0.5003131393112936,-0.5329078817657968,0.29054590416393045,0.46172240727237535,-0.22383590257416897,-0.6624834029595582,-0.702332838103306,-0.10613900982466534,1
-0.5151957326742873,1.333904973638409,-1.6377028730817489,-1.4986495007805671,0.16047322735511615,-0.17433747840978786,-1.8076634289216595,-0.38205805166725537,1.3304484847908034,0.7719292243586737,1
1.1448021069895697,1.4359877521811761,-1.401539028399351,-2.2663856360113024,-0.033256964336860984,-0.6046281360073812,1.24920936010398,2.8245306610969565,0.8721186524796346,2.249410221900274,1
3.839757509408785,3.53261439192155,2.049838270060629,-0.38965874440579884,-1.1342618288767745,-0.3809704599735414,0.7439739398514844,-0.5301851937877182,-0.5512019696070551,-0.07986693128452568,1
1.4615448418365182,-0.21269456635720763,1.2730603583769913,1.2236290005150252,1.4856465870289042,0.732574398005328,-0.9709045654133235,-3.110054783430376,0.2206380397821781,-1.3426464969104195,0
2.942656290446781,1.1253712759754206,3.8941478842320856,-0.5720606656486384,1.5888572570523747,-2.0539393446335263,-1.7190493922228915,-2.325123751756702,-0.2043990274724541,-1.4955362576793882,0
2.0119193036664513,-1.111465503313017,1.806812517672123,3.849567424307578,0.7682404759057045,1.366787328693015,0.005246890161724416,-2.718722568713319,1.317454405654924,0.7497874119067345,0
2.6644221053587507,0.5268196130401852,-1.1182518711203904,2.3885851528235023,1.9655547883865583,2.4763640279432746,-0.21098398655015715,-3.4259213296919424,2.117489307525312,0.24832364485818859,0
4.3051677859359065,1.1870859336096604,2.9218237471557718,1.0901788728314288,2.428332878692602,-0.32832437886232135,-0.44390229436922835,-3.5661088737973294,-0.07006247902591323,-0.7331797583573882,0
1.925351764077848,1.5459623931857054,0.929494428735343,0.849013341408152,0.03695607109746235,-0.33910745717747814,0.8794524538848334,-0.8867408374221237,-1.1787437732556292,-0.6394038488359698,1
-4.446098471847843,-4.385642055578361,1.4604965331109674,4.5036181176997045,-2.293186841378441,2.160295491773378,-1.4667654369270895,-2.1997159854772583,-0.2843646667764159,1.2230779786465324,0
-3.1376979304774126,-2.5861784703881385,0.6945774569499116,0.9293195032413316,-0.08637272816742092,1.8537981542917104,-1.9742339291797841,-3.377504940864487,-1.5652543246115527,-0.7421368425347615,0
-1.2446345364918918,-2.306468562074288,-0.10125648294125789,2.7829584230942324,0.10734415858169166,2.3452924781348314,-0.8975106930797044,-2.4706625536898494,0.9940018665723089,1.1599176518605934,0
4.66737352437033,0.5798210889589499,2.249906363214148,0.8770786956116757,2.535952479525018,-0.11890310623664524,0.10672847315709055,-1.8478274842741529,1.8105367526684228,-1.005658500740873,0
-2.4271597903942896,0.8923679216249842,-1.2385413362751645,-1.2589263407756761,-3.6753277553234307,-2.7550849994506317,-0.14387185063093288,6.037449908456823,2.2909745585716355,1.2464113010457534,1
0.001089398952295928,-0.5008593361763276,3.083022304347001,-1.8349895820762372,0.39941640724530425,-1.327360222270333,-2.4826036108074074,-1.1777816021725724,-0.012487756831800256,2.379043591397103,0
-5.429225510507102,-2.496379485138091,-2.2939194337775324,-1.1814916260034765,-0.8448690404646315,-1.9543137552138823,-3.8860307443149553,2.952474638913799,4.203881252246127,1.6051832513331505,1
5.2693500555777915,5.160405689175134,-0.6708860618253443,-2.967333991901275,1.6782917509903381,1.7270721119457075,0.3946445576099671,-3.335072513114573,-1.0449021565645311,0.5282288145376305,1
-0.780362593888194,-2.2794326948873893,-0.9721564963739506,4.459510991324059,-0.06710855812454097,3.271189685928232,-0.3218086481915041,-2.6523116382342478,1.99194289477986,-1.6641161479772295,0
2.7893845319263715,-0.5295645719212954,2.8577761342333483,-0.25293175569099025,2.0684695402820563,-0.5629327209763244,-0.6049935058672292,-1.4138900574539512,0.8917775849611477,0.4947774446137474,0
-1.9285876362859395,-0.4932061604225759,0.585152828846621,0.7189944510261637,-0.5040401156027263,-0.7718355446198834,-3.0523646819293484,-1.5088198491028226,1.127612628208577,-0.20588180204387074,1
3.332223897723588,1.1612866694095971,1.074965959846013,2.7454351671973827,1.5323013797666043,0.6885978551182161,-0.6010763774613159,-3.5003499166188567,1.3571258468801364,-0.12325071303617718,0
1.9608540507997723,1.0898332493885956,0.4540200756755657,-0.9685326364369162,0.9866935214781671,-0.24759267853670897,-0.8701706745655511,-0.6500832406887481,1.4924196738086084,-0.20984173826886862,1
-0.1370868770066574,-0.32143076723376063,0.9107848865821266,-1.7330993559699286,0.36146714756263854,0.6748743767416412,-2.7948675599393558,-1.6913765184689709,1.752217892688925,-0.2352431963902933,1
0.4458067873323568,-1.2376386140174285,1.3410550566256796,2.0546548705669525,0.18393048403083823,1.796615337182204,-0.8497156921501359,-2.721529900355014,0.6903622131262692,-0.1995395214302358,0
-3.1063181750035582,-0.769244979889782,-1.628032901770484,-0.0515249168893851,-0.6765385497717586,-0.44779079154198054,0.13030667515708405,0.920236861381685,-1.6386013964592365,0.7371192941892554,1
-0.45857737565433604,-1.6092033297458352,1.6108602830055267,1.8342382207566246,-0.2975469147348486,0.912693421203042,-1.3223749333747516,-1.8183109237883754,0.9421000980817911,0.8106288106660021,0
3.5775980751655174,0.5614251505989318,2.6360902192642666,-3.160888534276543,2.3379384853680665,-0.37686400608361836,-1.1386467443283257,-1.0824189884037185,1.2935922423047228,-0.8281954756893285,0
-4.722159913815345,-3.549422701175955,-0.7739552579744327,1.490585339322465,-0.23259958725276775,2.2310532130873604,-2.0185544869302943,-2.7665633683098716,-0.9733003367856181,-1.017439756288668,0
0.19364513886561924,-0.889296648659284,1.5981755533713367,0.5510013538657941,0.941595455535966,0.14968863804052446,-1.4762670952456756,-2.265328043008869,0.12899272934556927,-0.4607486215692582,0
3.91169233160381,0.7261336178386522,2.305774025015296,0.6287302908812662,1.6891247162819147,0.037445443637162734,-0.5260265057716673,-1.9724741288742547,1.7684832973096838,0.9880711128581385,0
-1.8755133404131397,-1.8575837172583523,1.3366351883652139,0.5812033790844457,-0.6037135995808007,1.0004116371687253,-2.1232236819916723,-1.9369116235217247,0.308272679074137,0.368063731933321,0
-1.919921266241856,1.1860225627669065,-2.500958662165849,-1.6576897461578968,0.06463578350563925,-1.6401913103744774,-3.875769458294683,0.5588639897499066,3.7905448373489485,2.2365529490447043,1
-1.1902015805189914,-1.8978947201345324,-0.18823278052833237,0.9437283107599436,0.5496481183339799,1.9123936192120927,-1.2914397800646706,-2.1508500589831168,0.8157122591237802,-0.01886489580388436,0
-2.919808474217823,-2.248738335334461,0.22513080950450526,-0.7604943134365667,-1.0467587918655061,-1.0725664997919369,-1.668817118955223,2.296115562513758,1.9846942052537948,-2.137430762536451,1
-7.046475094994724,-5.940754169326743,-1.3430482236654897,3.2241093304248576,-2.7177389414562905,3.877561728926084,-1.877385308022409,-0.8096373109450723,1.3245141223168622,-1.708976211179809,0
-6.36444463802057,-1.069867785329024,-3.5074637062457894,-0.9932015152520579,-2.3327324828507514,-2.517714942842041,-2.4032398302729012,4.1721247041153315,1.9283508856235867,-1.221644279777796,1
-1.4393297134602223,0.6256234286294217,-1.7916949312132493,-3.03119482346081,-1.298471588340773,-1.1027025325511564,-1.5998927319715648,3.522085972832266,3.3458764680195716,0.8433452334046285,1
-0.035287436667632344,-0.2849598857693998,0.8978418798836225,2.785407630030191,0.6263219466847922,1.2356317819035822,-1.2761467803514057,-4.456718419878664,-1.096540721387707,-3.051971727341344,0
1.244982123437934,-0.5814339219377589,-0.2780312419177683,-2.1805822748086188,1.8704685660740155,0.7906307414370846,-0.22450398928344084,0.0232783553321374,1.4343729033843993,0.5794807365973221,1
-4.4107554697067615,-2.3111629248930416,1.340652490022955,3.299082933610981,-1.7025937859711462,-3.3955736354060435,-4.501360308978007,0.4512541300047097,3.214922554333371,0.852143076402508,1
2.098322815327558,-0.8830845844378257,0.7494107737505393,-0.35315934476813915,1.7812224009055386,1.5136336896845621,-0.5233346651512311,-1.4060497270254337,2.1468649838421245,-0.8596791369905953,0
-4.546288816433294,-3.412614854120107,-0.8555368160156136,0.8049919354667564,-0.7647945925673578,2.600693911334725,-2.258176468997254,-2.1224913793412554,0.10908200368248211,-0.6647375357410691,0
-0.436952251955256,-1.1763093797346942,0.1461287997500399,3.2310219619732585,0.5255441066801311,2.2578550619864934,-0.9174845228147315,-4.069595740752182,-0.24265783995195367,-0.9994441417782041,0
2.491282232425046,0.12972372105506902,2.544912573879947,1.773117140813802,1.1717392748560371,0.020058510598284784,-0.771608827259167,-2.805811063852007,0.46745111138826934,0.549991974843654,0
2.1083449690504388,-1.1272522469061654,1.3131278767703392,-1.0332718885465213,1.5954934173061817,0.3958649203832977,-0.6590920860111422,0.15454187439381273,2.9906035807167193,0.18464907287413773,0
0.2533548833874273,-1.3744082039379806,-0.41748113723619173,1.3435937506679538,1.083148813873964,1.295061848905052,-0.8985645522013831,-1.2523399425638295,2.4013761820111474,1.0498112394867007,0
0.613940800032063,1.4366955520028961,-1.3177627051438006,0.376611322433122,1.301406391639302,-1.0336738356097752,-0.6224315433905867,-0.8541367809470561,0.38631763416990217,0.5296429005018756,1
2.5585125450184267,1.7142772120220453,1.8051080527758414,3.2369151569806016,1.5344550745167864,-0.3358138125701995,-1.1682250408258075,-5.003735132885147,-0.9760504734845252,0.5762598019713655,0
-0.27853796251262763,2.9769073103461743,-1.1530511072321221,-1.0344275116417567,-3.0285015177222587,-2.4370845105960077,0.3408960465050701,4.1916830505234435,1.157073775154346,-1.3340813008248733,1
-1.3634613143534906,-1.2910802616977575,1.6061153267532795,1.8434249030529672,0.122160591110001,0.2980304439919703,-1.8704800955054168,-3.165769221226769,-0.9766365986950154,0.4538813700365134,0
-2.908504516048495,-2.3843694772536663,-2.4778635612633946,2.4700737739350145,-0.08272874903105043,3.5053400876566077,-1.3267185709684175,-2.6824992169316912,1.272295867916922,-0.4735355559556608,0
-1.3194712669462207,-1.9931018479189553,0.3103212787360913,0.13102908854913342,1.1349073295405374,1.5220502645354084,-1.3772409171290256,-2.603184105053819,-0.4118819490582435,1.8666250786267489,0
-1.8446889150334345,-3.4557641872501357,0.9416863623722249,4.094511199075778,-0.8972800810856758,2.063584830569543,-0.7018580115331239,-1.5791303551210423,1.4699646483513218,-1.0047175552014327,0
-2.8210362642743863,1.8834851591443578,-2.0965082423730173,0.22138468439889225,-3.2258391944433766,-2.1981433972604396,0.8694891688186692,3.492095324761996,-1.4610765722407977,1.1093634140025137,1
-0.03342933370470469,1.4105537974982516,-0.36480889172421227,-2.8841071852494684,-1.5162414716406554,-0.8348355290040081,-1.310443159237657,2.474252925534253,2.460740433209938,-2.016937921638948,1
1.0816769919217502,-0.30539170322641407,0.6096812961073841,2.5635074423018906,1.3392222535352545,0.8543001665837534,-0.8444439442292305,-3.2893958336111573,0.4585256237506048,0.67635426474882,0
-3.54958369728219,-0.1219973728621746,-2.039733254451905,-0.47238613228164006,-2.1903662510317052,-2.4175389945131878,-0.4777590858851539,4.2478066066808475,1.102725800080409,0.24760437627936216,1
-0.9107114404797693,-2.5186449700804783,0.18057998998418934,2.419980642486241,-0.01660844612339729,2.315429801525187,-0.7436464164382944,-1.7161367678416581,1.6682578286413103,1.1006459371357027,0
1.4370442424314689,-1.4862853639016695,1.5544732911830108,-1.5110413060509935,1.255916111254754,0.4417394085633314,-0.9671095457405379,0.25665056576627826,2.7308494857843133,-0.6099729420946522,0
1.2513271494442948,1.784886668735788,-1.062749540909579,-1.3209125946644427,-0.03916941177146327,-1.370767502119464,0.19048192625860638,2.2550202430343815,1.8127231520969123,0.8628798294650044,1
1.6102330093165391,-1.1016778982147475,1.0398426085378654,2.8258267249949087,1.089844294744907,1.2271308815791455,-0.23301405266199082,-2.1899705229340647,1.639682913441825,1.4505504653557402,0
0.2015584004915426,1.9447400505102106,-0.31011632253962784,-0.5641747746083968,-1.0130205903297307,-0.4200341851007666,-0.49483872636835224,-0.1160291967430177,-0.28101122248062027,0.008772511589786338,1
1.6199850336018606,3.3086758797092424,-1.3390062365905147,-2.9342173728822107,-0.025702131938087458,0.13105389615441787,-1.8662570799369727,-0.5185447494094425,2.0121310632599982,-0.09488575619307506,1
-5.006380521087068,-4.713205685419851,-0.36676615359018117,4.366381782381111,-1.8094316873015206,2.613532014331671,-1.4265236100056908,-1.566771692771308,0.8725253826653128,0.3162428578615862,0
2.1557982804449183,0.948635639728324,0.7822560691995912,0.0943528570483525,1.9014839703617767,0.24435808067236764,-1.367666288391037,-2.9890199759413623,0.6685296911415278,-0.7621418074365766,0
0.09129148704576673,5.929201559055522,-4.847012064006046,-4.648718449651145,-1.9021038131784977,-1.1721024837875313,-1.1457640779544644,2.8929627160389915,1.9306141207901706,0.44452249956702883,1
-0.7332454727092218,1.6050440953295042,-1.421757731965031,-2.7081135577707593,-0.8152794562821168,-0.21349326956773995,-2.11005234890688,0.6633722662478185,1.8873671794804514,0.5790853730734477,1
0.4464491281316397,0.12495187198837843,0.35131240742116243,-1.4925716207785824,0.6748156067833964,-0.09763069130621693,-2.6745029110251517,-0.7668868835035979,2.936581635197966,0.131535112986163,1
-0.5334984540955555,-2.0317379143972887,-1.1619948830555487,0.1961901196057615,1.110705392082026,2.93015460160939,-0.8532115262652331,-1.7125692895372866,1.9267672510777143,0.09356984702573579,0
-1.0175999064315258,2.378662147599126,-0.7648309012287219,2.290846007703001,-1.9908183018651646,-1.8717302524712767,0.5206120296654193,0.2493794748172684,-2.1455143565107933,1.8262614170390932,1
-0.3709765690138077,1.690567305721723,-0.2172860300188283,-0.7858154655307219,-1.530118138933324,-0.2659915413357684,-0.7438804665686873,0.09549740849928984,-0.22185737595410693,-0.6671026247706618,1
-4.278260230166277,-4.283569798851931,-1.0294026720996299,2.5539896049235526,-1.3266034028407945,3.716907834633182,-1.3384474443318162,-1.6660776000165056,1.2167780684522729,1.88053471793804,0
1.7071556460351465,-1.8912585503579982,3.1201036545087586,-0.6183475392730595,0.7972247700916133,-0.15247133444817385,-0.6945700759716252,0.3882149988629342,2.2899229701349566,1.3570194228182977,0
0.7639141041028089,1.4002894586305867,-1.328243431735377,-0.8344682300857819,1.7390287832494078,-0.45640472020937495,-1.8834099197830068,-1.5724031353390309,1.5283883394286701,1.0997342660445182,1
-1.6720311043291742,1.0658601972955528,-0.9845185985900631,-0.4243238618713885,-1.6126648243862594,-1.677513416317463,-1.0870216951587939,1.7766603055725794,0.8215842175905248,2.3647334846035992,1
-0.723514829053551,-1.5486903325624253,0.36205217002205203,-1.5804417792937415,1.460661275464461,1.7300336086097605,-1.9033053189715603,-2.5749696339379216,0.1705919841339093,-1.0996985874056617,1
0.4289618088200142,0.8278969896459899,0.1895038506001714,0.5371340075875188,-1.0273073635992505,-2.1063271408585997,0.4711229162542483,2.6885693578763674,1.293305479316611,-0.6205445498443833,1
1.0398547201106483,2.922057055340547,-1.134033776250726,-0.6105093103898631,1.5669195377709886,1.1005230897327598,-1.8862974201728924,-5.123188561647004,-1.7719787840446233,-1.247575450521708,1
-4.474555931610853,-2.0988542111455786,-1.4572151168599587,-0.6024954822088793,-0.7240601680087817,-1.6312454575734285,-3.4482888294751364,1.867315941881955,3.2382069205319253,0.40017287897280895,1
0.8159459236903236,2.432558591721739,-0.1661061614475403,-1.2987055728677421,-2.1860018623506856,-0.8182503788404756,0.8453421804131998,2.398780853275202,0.06978604248322606,0.8518994381843165,1
2.4345141431290873,2.522095845125189,0.9433056087947023,-0.4773722663352904,0.40389195057708793,0.8340253505880626,-0.8222580287466249,-3.2301090131947494,-0.873033513543809,0.06776293484896866,1
-1.8167718641318262,1.380375019850514,-2.1196812013802786,-1.8928160974831783,-1.733840170258013,-1.079344912709251,-0.38788919589012205,2.7467093422552917,0.5902511995684644,-1.8209974527152253,1
-0.7343271644470117,1.6310429204904593,-0.6385891516448008,-0.8631015990556621,-1.316166149322689,0.1807891721872703,-0.6976432651039408,-0.5014932031847439,-0.8955953493324667,-0.5830020294564505,1
-4.5140716772274425,-3.540769731567911,-1.056203119865255,1.2777348744542214,-0.5362180930113487,2.087802079483236,-2.07724421170683,-1.6361073712261458,0.47894922028062037,-0.1715191114289733,0
-0.1181197496988875,1.234907142476588,-0.704626036034615,-0.8861148438195336,-1.5858466400831606,-1.2903088791812753,0.3938773627465617,2.994982644621229,1.1521191859249504,2.5285677179649286,1
1.1913660134408317,1.7111631879937297,1.341214820435177,-1.1616280276820399,-1.2168937412962626,0.1415894811431373,-1.0664296081695,-0.6544440326949313,0.427808517920527,-0.12140240006805957,1
-2.843336238822393,-0.26201074648839096,-3.4007359055135944,-3.0864818611311047,-0.5568288625689841,-1.9687842472623447,-1.32683794576295,4.967819942281785,3.637167031820201,0.46309913792396523,1
0.5866178770873794,-0.8459158165276415,0.2765976975684692,1.018911607256848,1.1043300534948153,2.1206390868776497,-0.9563589685228737,-3.107300358719564,0.606460077332395,0.12167343669457237,0
1.8463357848363982,2.5122308402115423,-0.9678584533044747,-1.7936994964456192,-0.2359216975847469,0.029624860334376057,1.2942612570259726,1.01447822338129,-0.4957995951113776,0.17301556284763792,1
-3.127757068680988,1.2116624473153847,-2.499756071575825,-0.08109086275034227,-2.531922532603482,-2.218985724182212,0.2563804467166557,3.5858589732965918,-0.39101612572677924,-1.3107400602482506,1
-1.6294701764530715,-1.6676291736002011,0.8584921736536507,0.08973725365416318,0.7586856137317681,0.7590241131029258,-1.8218692589432384,-2.650379771012896,-0.865742303152029,0.27483280729992227,0
-4.78708214908052,-2.479718805880696,0.16233250000458588,1.1328860617548875,-1.6315467126722325,-1.3714488299467695,-3.1243668852250597,0.5482898980425486,1.3615232413026426,1.2599852344622187,1
0.10323786421385117,-2.025647016170252,-1.814971702955889,2.242575327055627,1.7539569819898677,3.4190062729396806,-0.005776849526679895,-2.605848261935845,1.7925699052669422,-2.208888842800432,0
-1.2698775082772646,-2.9349918409952327,1.0010070759476273,1.4861202101122464,-0.44201652534214664,1.546678527024655,-1.0995762723210454,-0.5654687038867293,2.0561451255717147,0.18457262749829312,0
0.9387124297321233,0.61049063537904,-1.443847165078056,1.602599040980858,1.1679886379810616,2.7351269673333887,-1.1687882127418374,-4.068614762350511,1.0423008289070508,1.0200485932766181,0
-2.8733904109636956,-1.2167362681803962,-1.255228443546746,-0.47910556274145033,-1.36315165354439,-1.939944428020456,0.026562550424765075,4.122587117983287,1.214288710948538,-0.011482569620106011,1
-1.0317550081560662,0.6812194976063106,-2.1821491222718676,-2.2495711011813055,-0.4207430792484397,-0.3173176030334275,-0.22542407430833622,2.1919108111703496,1.1046676025874462,1.3843056340544397,1
-7.8003168171951796,-1.6373599304066477,-3.513153938249689,0.9831024783340951,-4.203671557117175,-4.254871496955314,-0.8531750573381682,7.251355346892504,1.5144163520427016,-0.5396521768306781,1
0.051546386627166874,1.9234423966126373,-1.1476829195801932,-1.5880740936796687,-1.3128268884758474,-1.1486819626447893,-0.2313402716446724,2.375438139857608,1.3242787667376028,-1.4725699871889775,1
-1.2533275517777667,-0.1293123618625498,-1.208928154680594,-2.494052962867796,0.8625614221869258,0.8025055478219709,-2.677606964706703,-1.3529681743527364,1.3669569420166756,-0.9613901758943058,1
2.644322798090659,3.1081273507760145,-0.663963042775662,-4.737089250524651,-0.5870203156023974,0.892732950946328,0.3784149159036707,1.4650630452813687,0.930276213521529,-0.4813348272404937,1
-3.4025071313932163,-1.015507665439161,-1.9016307506015795,-0.04861255528392161,-0.921731681522985,-2.4270693378257437,-1.7337642952020484,3.270247427765983,2.72211143922775,-0.2589845309342243,1
-0.6943884764625411,0.7140845725124342,-0.0672557422187332,0.32664840049043264,-1.2884627603093417,-1.6407531067839534,-0.769675787168774,1.5650099239570758,1.2061257638202996,0.4615323363006494,1
2.230646891616067,-0.07364269351762087,3.2913505041061213,1.0652600591532448,1.2592203812999274,-1.0918944413506306,-1.0759468458557162,-2.150491023192679,0.23560766432341995,-0.2675148376408798,0
-3.7899577914658975,-1.5713579056855074,0.20763993605335784,1.022779482044072,-2.10013488979473,-1.0565500234724694,-1.1456598269717493,1.131233771842499,-0.42009725796979636,1.064116053756205,1
0.021145125582937574,-1.4875245669934487,1.0903446806377235,0.44160841217527946,0.4127237226696534,1.3958926175477961,-1.1568311689840067,-1.701004759531215,1.0868012469288368,0.3610523419360335,0
-1.4550983422680404,0.5683054079167325,-1.4294513242126075,-2.6004096310921274,-0.8320522298714399,-1.0503901004884015,-2.4991809331408117,2.1109987420242255,3.352464303180289,1.9499955804173177,1
-4.572588675494765,-0.6579095241535815,-2.3232292277536972,-1.6258183061628526,-1.8072017702816225,-2.1782130112086193,-3.4863503018703828,3.246228996478466,3.6879077742845383,1.65957179579483,1
-0.39134071184039665,1.7035643976319013,-1.6047569795889254,-1.334274091439815,-0.10305611901962408,-0.7440626844283491,-0.9745658428474785,0.3278977332710572,0.5105334891538102,0.6147717095759281,1
-4.123123231049521,-1.3757651153479564,-1.899805310963482,-0.2540849168127942,-2.134599386992868,-2.5795524037913724,-0.5958885866640621,5.154259791943858,2.1333807255369983,0.9663158866938358,1
-2.5904223787167178,-3.4521206958929627,0.563534739128718,0.9263700348750631,0.017066992773544842,1.893566234150725,-1.3028615282320968,-1.5483321702745954,0.3078836961370073,0.2134348965323792,0
-1.7929004819994587,1.5371037047301304,-0.2547446861054651,1.108009428527653,-2.3666705791461493,-1.4738388601261787,-1.1249524356282223,0.2852527302275909,-0.5391409231974302,1.7407649414446382,1
-1.1696912809048485,2.599650465496529,-3.2863760120961545,-2.4340567997795817,-1.6140993707119435,-0.8213203768798899,0.40065329149694495,2.9818594711623314,0.1593491850290416,0.14266061515605089,1
-3.3084413552679552,0.49619786597420046,-1.6536508334273678,0.10062448268558288,-1.6096754818581347,-1.0683283062807793,-1.6429751285750815,0.4487387279504014,-0.3029240415266887,-0.5146992429459601,1
1.3711419944066308,0.698240254371735,2.689744886814119,-0.6166638385698899,1.8038162501167458,-0.5899372056654635,-1.8513138435075125,-4.078600758837017,-2.0334771769221063,0.35555418533597793,0
-1.0894776110705537,-2.4001616642014034,0.8504701242772157,2.4196093854150442,0.3457476195350617,1.8683133943829293,-0.9140626495749744,-2.744566609358344,0.09488929048706063,1.2137058800187361,0
1.1784505636898386,1.973025832706321,-2.1702352277840182,-4.09032866578074,1.8044637668681802,1.673990709014637,-1.6902787755857327,-1.8555543473969858,1.0500833263051756,-1.9286624192556714,1
0.25503540777802913,-0.5055237576657153,-0.02549898090143765,-0.4600767974977795,1.4728624019751995,1.4789340200505672,-1.451237647561804,-2.7514749349035803,0.4151144478379365,2.279416736851362,0
2.644390657266135,3.434757330179555,-0.5239665873744879,-1.587151889709671,-0.16468321637818006,-0.6385683719532647,0.9154913939719842,0.6137579731188332,-0.3177135928511514,0.16468482493597006,1
-1.8236717530629767,-2.5289126205509507,-2.3301962234143336,3.175873756956652,0.10906355415871605,4.018966020184776,-0.6982008649089246,-2.5463303979862655,2.12067370559288,0.3955381545109093,0
